ID,Area_total,Area_overlap,Area_CONABIO,Area_GMW_calculated,Area_not_overlapped,Percent_overlap,Area_JCONABIO,Area_JGMW,Difference_JArea,%conabio_total,%GMW_total
1415,19.89614338,8.637727528,9.24087429,19.29299662,11.25841586,0.4341,0.603146762,10.65526909,-10.05212233,0.464455554,0.969685243
184,8.814743206,3.877840157,4.097195519,8.595387844,4.936903048,0.4399,0.219355362,4.717547686,-4.498192325,0.464811671,0.975114946
425,14.93445014,6.849738293,6.94196557,14.84222287,8.084711851,0.4587,0.092227277,7.992484575,-7.900257298,0.464829003,0.993824528
1535,5.528654338,2.490419488,2.591768998,5.427304828,3.03823485,0.4505,0.10134951,2.93688534,-2.83553583,0.468788396,0.981668322
967,4.90975802,2.28547211,2.303223879,4.892006251,2.62428591,0.4655,0.017751768,2.606534141,-2.588782373,0.469111486,0.99638439
906,3.864483941,1.292203757,1.813805362,3.342882336,2.572280184,0.3344,0.521601605,2.050678579,-1.529076974,0.469352542,0.865026841
1618,0.423379282,0.198726696,0.198726866,0.423379112,0.224652587,0.4694,1.70E-07,0.224652417,-0.224652247,0.469382594,0.999999599
1150,4.753353946,1.967703564,2.234153329,4.48690418,2.785650381,0.414,0.266449765,2.519200616,-2.252750851,0.470016194,0.943944893
974,3.070732419,1.365870553,1.446548175,2.990054797,1.704861866,0.4448,0.080677622,1.624184244,-1.543506622,0.471075945,0.973726912
847,5.997006583,2.830374034,2.830374034,5.997006583,3.166632548,0.472,0,3.166632548,-3.166632548,0.47196447,1
313,33.23687804,13.57570032,15.69896387,31.11361449,19.66117771,0.4085,2.123263545,17.53791417,-15.41465062,0.472335694,0.936117239
392,36.87008349,17.40684017,17.41703227,36.85989139,19.46324332,0.4721,0.0101921,19.45305122,-19.44285912,0.472389282,0.999723567
1319,13.6775925,6.2663431,6.46750593,13.47642967,7.411249397,0.4581,0.201162829,7.210086568,-7.008923738,0.472854117,0.985292526
182,1.345491423,0.629386412,0.643295475,1.33158236,0.71610501,0.4678,0.013909063,0.702195947,-0.688286885,0.478111911,0.989662466
1101,31.43321046,12.48899201,15.11464776,28.80755471,18.94421845,0.3973,2.625655751,16.3185627,-13.69290695,0.480849634,0.916468738
1016,31.60492845,13.7370025,15.22245312,30.11947783,17.86792595,0.4346,1.485450625,16.38247533,-14.89702471,0.48164808,0.952999399
1210,3.945371166,1.371726269,1.900663802,3.416433633,2.573644897,0.3477,0.528937533,2.044707364,-1.515769831,0.481745246,0.865934658
1373,12.33289649,4.144080917,5.945539357,10.53143805,8.188815571,0.336,1.80145844,6.387357131,-4.58589869,0.482087834,0.853930628
1362,12.79879017,5.76329654,6.184392889,12.37769383,7.035493634,0.4503,0.421096348,6.614397285,-6.193300937,0.483201365,0.967098738
1644,8.818628318,4.252598658,4.264220703,8.807006273,4.566029661,0.4822,0.011622045,4.554407615,-4.54278557,0.483546936,0.998682103
830,10.95779467,5.300651234,5.300651234,10.95779467,5.657143432,0.4837,0,5.657143432,-5.657143432,0.483733397,1
726,46.62002834,22.30268135,22.57319451,46.34951517,24.31734699,0.4784,0.270513166,24.04683383,-23.77632066,0.484195212,0.99419749
189,1.492371656,0.101077815,0.724180581,0.869268889,1.391293841,0.0677,0.623102767,0.768191075,-0.145088308,0.485254848,0.582474805
1300,14.10983494,6.347652731,6.855006743,13.60248093,7.762182209,0.4499,0.507354012,7.254828197,-6.747474185,0.485831817,0.964042527
1092,10.7569388,2.05913186,5.232682421,7.583388241,8.697806943,0.1914,3.173550561,5.524256382,-2.350705821,0.486447168,0.704976423
1020,38.04031557,17.36145324,18.50764591,36.8941229,20.67886234,0.4564,1.146192671,19.53266967,-18.386477,0.486527139,0.969869002
212,14.23830968,6.466464977,6.934621061,13.7701536,7.771844706,0.4542,0.468156084,7.303688621,-6.835532537,0.487039629,0.967119968
203,9.914001636,3.905751712,4.832265351,8.987487997,6.008249925,0.394,0.926513639,5.081736286,-4.155222646,0.487418252,0.906544938
1572,16.22772003,7.865799655,7.91490958,16.17861011,8.36192038,0.4847,0.049109925,8.312810455,-8.26370053,0.487740087,0.996973702
181,11.2875394,5.432116709,5.506479904,11.21317621,5.855422693,0.4812,0.074363195,5.781059499,-5.706696304,0.487837048,0.993411922
884,0.26557131,0.124507412,0.12962255,0.260456172,0.141063898,0.4688,0.005115138,0.13594876,-0.130833622,0.488089433,0.980739117
289,36.54702534,17.86789616,17.92079406,36.49412744,18.67912918,0.4889,0.052897898,18.62623128,-18.57333338,0.490348911,0.998552607
1017,21.14839865,8.999707362,10.37444872,19.77365729,12.14869129,0.4256,1.374741357,10.77394993,-9.399208572,0.490554812,0.934995487
61,1.131170122,0.303177727,0.555536186,0.878811663,0.827992396,0.268,0.252358459,0.575633936,-0.323275477,0.491116389,0.776904946
480,39.90550495,19.382789,19.72961478,39.55867917,20.52271595,0.4857,0.346825779,20.17589017,-19.82906439,0.494408348,0.991308824
82,3.136783413,1.472170958,1.555849851,3.05310452,1.664612455,0.4693,0.083678892,1.580933562,-1.49725467,0.496001683,0.973323344
699,10.3256962,5.037090075,5.137057966,10.2257283,5.288606121,0.4878,0.099967891,5.188638229,-5.088670338,0.497502335,0.990318533
1394,17.58761158,7.34742403,8.754664901,16.18037071,10.24018755,0.4178,1.407240871,8.83294668,-7.425705809,0.497774519,0.919986812
475,2.714477281,1.149429508,1.353739376,2.510167414,1.565047773,0.4234,0.204309868,1.360737906,-1.156428038,0.498710888,0.924733256
1358,68.70431623,31.46536392,34.27408109,65.89559907,37.23895231,0.458,2.808717165,34.43023515,-31.62151798,0.498863579,0.959118767
1143,6.076815027,2.606650112,3.032979111,5.650486028,3.470164914,0.429,0.426328999,3.043835915,-2.617506917,0.499106703,0.929843348
1308,10.83890938,5.05979129,5.418471499,10.48022917,5.779118087,0.4668,0.358680209,5.420437878,-5.061757669,0.499909291,0.96690809
761,1.649000801,0.824442362,0.824442362,1.649000801,0.824558439,0.5,0,0.824558439,-0.824558439,0.499964804,1
236,4.75832653,2.285167122,2.381329205,4.662164448,2.473159408,0.4802,0.096162083,2.376997326,-2.280835243,0.500455189,0.979790777
1601,4.885875771,2.242224352,2.445307994,4.68279213,2.643651419,0.4589,0.203083641,2.440567777,-2.237484136,0.500485094,0.958434547
617,6.284483798,2.76531075,3.146206768,5.90358778,3.519173048,0.44,0.380896018,3.138277029,-2.757381011,0.500630898,0.939391041
625,12.6384951,6.240475449,6.353516378,12.52545417,6.398019654,0.4938,0.113040929,6.284978725,-6.171937795,0.502711464,0.991055824
41,3.899747747,1.874988033,1.961631066,3.813104715,2.024759714,0.4808,0.086643033,1.938116681,-1.851473649,0.50301486,0.977782401
705,55.36244542,26.7320084,27.87089076,54.22356306,28.63043702,0.4829,1.138882365,27.49155466,-26.35267229,0.503425933,0.979428612
544,0.937980011,0.475301401,0.475463484,0.937817927,0.46267861,0.5067,0.000162084,0.462516526,-0.462354442,0.506901511,0.999827199
435,1.212489033,0.617277017,0.617277017,1.212489033,0.595212016,0.5091,0,0.595212016,-0.595212016,0.509099052,1
60,4.399032772,1.959472338,2.243583052,4.114922058,2.439560435,0.4454,0.284110714,2.15544972,-1.871339006,0.510017353,0.935415186
958,0.032663751,0.016711244,0.016711244,0.032663751,0.015952507,0.5116,0,0.015952507,-0.015952507,0.511614361,1
1229,12.78670224,4.130565372,6.551949965,10.36531765,8.656136866,0.323,2.421384593,6.234752273,-3.81336768,0.512403421,0.810632597
1052,7.450204549,3.477929066,3.820404551,7.107729064,3.972275483,0.4668,0.342475485,3.629799998,-3.287324514,0.512791901,0.954031398
417,28.46501462,14.46270774,14.60734061,28.32038175,14.00230688,0.5081,0.144632871,13.85767401,-13.71304114,0.51316821,0.994918925
339,3.825815046,1.962782131,1.965478529,3.823118648,1.863032916,0.513,0.002696399,1.860336517,-1.857640118,0.513741126,0.999295209
1060,0.859115157,0.42856033,0.441363299,0.846312188,0.430554827,0.4988,0.012802969,0.417751858,-0.404948889,0.513741721,0.985097494
528,3.014024239,1.548003786,1.549225208,3.012802816,1.466020453,0.5136,0.001221423,1.464799031,-1.463577608,0.514005557,0.999594754
886,10.56178373,5.253404059,5.438447483,10.37674031,5.308379675,0.4974,0.185043424,5.123336251,-4.938292826,0.51491752,0.982479908
638,5.743537157,2.955899885,2.958538333,5.740898709,2.787637271,0.5146,0.002638447,2.784998824,-2.782360376,0.515107372,0.999540623
613,9.564817325,4.772206518,4.934101899,9.402921944,4.792610807,0.4989,0.161895381,4.630715427,-4.468820046,0.515859502,0.983073866
506,8.937923487,3.998352153,4.639395117,8.296880523,4.939571334,0.4473,0.641042964,4.29852837,-3.657485406,0.519068565,0.928278312
1317,14.77923184,7.413186018,7.677478842,14.51493902,7.366045824,0.5016,0.264292824,7.101753,-6.837460176,0.519477529,0.982117283
1018,28.43486195,14.54581546,14.78694035,28.19373706,13.8890465,0.5115,0.241124894,13.6479216,-13.40679671,0.520028561,0.991520096
1089,6.428747253,2.241773007,3.343925172,5.326595088,4.186974246,0.3487,1.102152165,3.084822081,-1.982669915,0.520151912,0.828558797
153,11.51778866,5.762293668,6.031390351,11.24869198,5.755494991,0.5003,0.269096683,5.486398309,-5.217301626,0.52365871,0.976636428
54,5.640281689,2.291798423,2.957657551,4.974422561,3.348483266,0.4063,0.665859128,2.682624138,-2.01676501,0.524381177,0.881945767
14,15.24830653,7.470924862,8.016368766,14.70286262,7.777381666,0.49,0.545443903,7.231937763,-6.686493859,0.525721906,0.964229214
1001,10.62748752,4.884041924,5.587945064,9.923584377,5.743445593,0.4596,0.703903141,5.039542453,-4.335639312,0.525801141,0.933765799
1025,11.56219345,6.072855351,6.095020666,11.54002814,5.489338102,0.5252,0.022165314,5.467172788,-5.445007474,0.527150898,0.998082949
459,17.18063638,8.234933318,9.065173197,16.3503965,8.945703064,0.4793,0.83023988,8.115463184,-7.285223305,0.527638965,0.951675837
690,22.00911038,11.61140597,11.64552724,21.97498911,10.39770441,0.5276,0.03412127,10.36358314,-10.32946187,0.529123033,0.998449675
413,9.242653129,4.837055463,4.891582717,9.188125876,4.405597666,0.5233,0.054527254,4.351070413,-4.296543159,0.529240105,0.994100476
284,1.498908061,0.44848789,0.794614656,1.152781295,1.050420172,0.2992,0.346126767,0.704293405,-0.358166638,0.530129016,0.769080722
696,9.288409603,4.07008291,4.940209845,8.418282668,5.218326693,0.4382,0.870126935,4.348199758,-3.478072824,0.531868216,0.906321214
199,0.827171942,0.387621807,0.440008158,0.774785591,0.439550135,0.4686,0.052386351,0.387163784,-0.334777433,0.531942799,0.936668124
1061,19.02625175,9.794795273,10.12365301,18.69739401,9.231456479,0.5148,0.32885774,8.90259874,-8.573741,0.532088671,0.982715579
1381,23.02739361,11.61701411,12.2722217,22.37218602,11.4103795,0.5045,0.65520759,10.75517191,-10.09996432,0.532940111,0.971546602
318,22.2001347,10.74089768,11.84150143,21.09953095,11.45923702,0.4838,1.100603755,10.35863327,-9.258029514,0.533397729,0.950423555
1590,10.28175589,5.000281081,5.490205742,9.79183123,5.281474808,0.4863,0.48992466,4.791550148,-4.301625488,0.5339755,0.952350098
1433,13.4947122,5.609367094,7.222344309,11.88173498,7.885345102,0.4157,1.612977215,6.272367887,-4.659390671,0.535198099,0.880473389
1614,8.467344987,3.312010611,4.534257656,7.245097941,5.155334377,0.3912,1.222247046,3.933087331,-2.710840285,0.53549934,0.855651677
67,2.434189218,1.076299586,1.303796669,2.206692135,1.357889632,0.4422,0.227497083,1.130392549,-0.902895466,0.535618455,0.906540921
1228,3.662464703,1.787841341,1.96200125,3.488304793,1.874623362,0.4882,0.174159909,1.700463453,-1.526303544,0.535705163,0.952447348
217,2.487264421,1.20081309,1.334826719,2.353250792,1.286451331,0.4828,0.134013629,1.152437702,-1.018424074,0.536664581,0.946120072
1213,14.10435028,7.438166342,7.569616831,13.97289979,6.666183938,0.5274,0.131450489,6.534733449,-6.403282961,0.536686673,0.990680146
106,36.337177,19.36947892,19.50526136,36.20139456,16.96769807,0.533,0.13578244,16.83191563,-16.69613319,0.53678527,0.996263264
485,14.65081141,7.757327398,7.875413943,14.53272487,6.893484012,0.5295,0.118086545,6.775397468,-6.657310923,0.537541145,0.991939931
1620,22.63440507,10.41854784,12.18628724,20.86666566,12.21585723,0.4603,1.767739404,10.44811783,-8.680378422,0.538396623,0.921900337
1107,7.680498786,2.851784762,4.138779338,6.39350421,4.828714023,0.3713,1.286994576,3.541719447,-2.254724872,0.538868562,0.832433464
247,14.91058827,7.955055989,8.035712311,14.82993195,6.95553228,0.5335,0.080656322,6.874875957,-6.794219635,0.538926578,0.994590668
865,1.304923692,0.452279606,0.704033659,1.05316964,0.852644086,0.3466,0.251754052,0.600890034,-0.349135981,0.539520941,0.807073736
1148,4.128330614,1.869927168,2.252195419,3.746062363,2.258403445,0.4529,0.38226825,1.876135195,-1.493866945,0.545546282,0.907403673
332,1.49672689,0.782573068,0.817405812,1.461894147,0.714153822,0.5229,0.034832744,0.679321079,-0.644488335,0.546128901,0.976727388
297,16.41487091,6.882989869,8.971224777,14.326636,9.531881039,0.4193,2.088234908,7.443646131,-5.355411223,0.546530328,0.872783958
1142,5.334391621,2.234219991,2.922306698,4.646304914,3.100171631,0.4188,0.688086707,2.412084923,-1.723998216,0.547823802,0.871009338
379,20.70999464,11.34397587,11.3533366,20.70063391,9.366018771,0.5478,0.009360731,9.356658041,-9.34729731,0.548205675,0.999548009
835,10.71697151,5.62330337,5.893099019,10.44717586,5.093668138,0.5247,0.269795649,4.82387249,-4.554076841,0.549884733,0.974825383
1375,9.414791703,5.062546158,5.181201197,9.296136664,4.352245546,0.5377,0.118655039,4.233590507,-4.114935468,0.550325632,0.987396955
1379,15.66404338,6.796812266,8.629864474,13.83099118,8.867231117,0.4339,1.833052208,7.034178909,-5.201126702,0.550934664,0.882977073
1392,37.76259543,17.67891406,20.80565224,34.63585724,20.08368137,0.4682,3.126738183,16.95694318,-13.830205,0.550959276,0.917200125
541,2.157036585,0.890449424,1.188897731,1.858588279,1.266587161,0.4128,0.298448306,0.968138855,-0.669690548,0.551171797,0.861639664
356,7.038804339,3.15642934,3.910429459,6.28480422,3.882374999,0.4484,0.754000119,3.12837488,-2.374374761,0.555553084,0.892879517
561,17.50757601,6.89784224,9.746022748,14.6593955,10.60973377,0.394,2.848180508,7.761553258,-4.91337275,0.556674593,0.837317256
921,3.067888315,1.672911857,1.712176101,3.028624071,1.394976458,0.5453,0.039264244,1.355712214,-1.31644797,0.558095969,0.987201541
663,17.68526461,9.210226982,9.871902109,17.02358948,8.475037625,0.5208,0.661675127,7.813362498,-7.151687371,0.558199288,0.962586077
845,15.33693475,8.570435281,8.588389771,15.31898026,6.766499465,0.5588,0.01795449,6.748544975,-6.730590485,0.559980851,0.99882933
1093,24.86793505,8.818756637,13.9354838,19.75120788,16.04917842,0.3546,5.116727168,10.93245125,-5.81572408,0.560379612,0.794243987
1369,19.61538684,8.97056726,11.02724791,17.55870619,10.64481958,0.4573,2.056680654,8.588138929,-6.531458275,0.562173359,0.895149626
928,13.12264415,6.777341285,7.380009458,12.51997597,6.345302861,0.5165,0.602668173,5.742634687,-5.139966514,0.56238738,0.954074181
1239,11.76037691,4.329655124,6.615401216,9.474630816,7.430721785,0.3682,2.285746092,5.144975692,-2.8592296,0.562516088,0.805640065
281,9.727728735,5.26213821,5.482436183,9.507430761,4.465590525,0.5409,0.220297974,4.245292551,-4.024994578,0.563588514,0.977353606
1227,36.53915882,19.46369736,20.68706284,35.31579334,17.07546146,0.5327,1.223365479,15.85209598,-14.6287305,0.566161442,0.966519057
237,13.42081273,7.499366608,7.5988558,13.32132354,5.921446121,0.5588,0.099489193,5.821956928,-5.722467735,0.566199377,0.992586947
1219,19.41521193,8.377889236,10.99616767,16.7969335,11.0373227,0.4315,2.61827843,8.419044268,-5.800765838,0.566368665,0.865142939
479,16.17048137,8.774973401,9.195626922,15.74982784,7.395507965,0.5427,0.420653522,6.974854443,-6.554200921,0.568667482,0.973986333
497,0.718190635,0.35407478,0.408462284,0.663803131,0.364115854,0.493,0.054387504,0.309728351,-0.255340847,0.568737971,0.924271494
664,23.46889644,12.15376701,13.35221945,22.270444,11.31512943,0.5179,1.198452438,10.11667699,-8.918224549,0.568932565,0.948934436
1297,0.521163812,0.297140809,0.297140809,0.521163812,0.224023003,0.5701,0,0.224023003,-0.224023003,0.570148583,1
500,8.537339632,4.498912703,4.880841332,8.155411003,4.03842693,0.527,0.381928629,3.656498301,-3.274569672,0.571705185,0.955263742
1548,4.707266587,2.469081667,2.698588953,4.477759301,2.23818492,0.5245,0.229507287,2.008677634,-1.779170347,0.573281522,0.951244043
1304,35.2326267,19.70729017,20.21198149,34.72793539,15.52533653,0.5593,0.504691315,15.02064522,-14.5159539,0.573672286,0.985675456
1214,39.88797316,21.57379112,22.89787786,38.56388642,18.31418203,0.5409,1.324086736,16.9900953,-15.66600856,0.574054685,0.966804863
543,21.15335737,11.19949416,12.14601287,20.20683866,9.953863212,0.5294,0.94651871,9.007344502,-8.060825793,0.574188421,0.955254445
769,0.451289803,0.252818514,0.259739523,0.444368793,0.198471289,0.5602,0.006921009,0.19155028,-0.18462927,0.575549285,0.984663936
209,0.557267497,0.32109891,0.32109891,0.557267497,0.236168588,0.5762,0,0.236168588,-0.236168588,0.576202473,1
496,38.5535186,20.58519724,22.21482158,36.92389426,17.96832136,0.5339,1.62962434,16.33869702,-14.70907268,0.576207371,0.957730853
1136,10.61208837,5.157086156,6.117135975,9.652038547,5.45500221,0.486,0.960049819,4.494952391,-3.534902572,0.576430931,0.909532433
1122,9.188259853,3.504206861,5.310061542,7.382405172,5.684052992,0.3814,1.805854681,3.878198311,-2.07234363,0.577918085,0.803460643
1135,52.61448953,28.39576723,30.42324242,50.58701434,24.2187223,0.5397,2.027475189,22.19124711,-20.16377192,0.578229356,0.961465459
1265,4.490350126,1.787747762,2.598441771,3.679656117,2.702602364,0.3981,0.810694009,1.891908355,-1.081214346,0.578672419,0.81945862
606,31.44314517,17.99263732,18.24741932,31.18836317,13.45050785,0.5722,0.254782002,13.19572585,-12.94094385,0.580330601,0.991897057
311,6.864317111,3.892066968,3.991402108,6.764981971,2.972250143,0.567,0.09933514,2.872915003,-2.773579863,0.581471113,0.985528766
1432,17.82314528,9.379030742,10.36674981,16.83542621,8.444114534,0.5262,0.987719071,7.456395463,-6.468676393,0.581645363,0.944582224
671,8.366307017,4.752851969,4.881980811,8.237178175,3.613455049,0.5681,0.129128842,3.484326207,-3.355197364,0.583528766,0.98456561
1008,32.80701135,18.8747412,19.15735444,32.52439811,13.93227016,0.5753,0.282613239,13.64965692,-13.36704368,0.58394086,0.991385584
1311,16.71052773,9.057017114,9.772703204,15.99484164,7.653510612,0.542,0.71568609,6.937824521,-6.222138431,0.584823135,0.957171545
442,16.46409288,9.341280751,9.640673715,16.16469992,7.12281213,0.5674,0.299392964,6.823419166,-6.524026202,0.585557539,0.981815399
1386,15.69229274,9.149082271,9.203503514,15.6378715,6.543210473,0.583,0.054421244,6.488789229,-6.434367986,0.586498332,0.996531976
530,2.657910353,1.559456865,1.562563707,2.654803511,1.098453488,0.5867,0.003106842,1.095346646,-1.092239804,0.587891802,0.998831096
512,10.94797517,6.448382819,6.451779771,10.94457821,4.499592347,0.589,0.003396952,4.496195395,-4.492798443,0.589312606,0.999689719
709,17.74538848,10.39169365,10.4594472,17.67763493,7.353694832,0.5856,0.067753555,7.285941277,-7.218187722,0.589417764,0.996181906
337,2.326249091,0.772765157,1.374026043,1.724988205,1.553483934,0.3322,0.601260886,0.952223048,-0.350962161,0.590661614,0.741532027
170,20.54247998,10.89454766,12.14093582,19.29609182,9.647932313,0.5303,1.246388158,8.401544155,-7.155155997,0.591016072,0.939326305
712,5.059188229,2.436017221,2.996801573,4.498403878,2.623171008,0.4815,0.560784351,2.062386657,-1.501602306,0.592348305,0.88915527
336,13.28054437,6.898173974,7.867472292,12.31124606,6.3823704,0.5194,0.969298317,5.413072082,-4.443773765,0.592405859,0.927013661
970,0.987226253,0.376566052,0.585746169,0.778046137,0.610660201,0.3814,0.209180116,0.401480085,-0.192299968,0.593325154,0.788113297
1443,6.149595392,2.126809405,3.649834553,4.626570244,4.022785987,0.3458,1.523025148,2.499760839,-0.976735692,0.59350808,0.752337341
534,8.972112046,5.241051095,5.331131639,8.882031502,3.73106095,0.5841,0.090080544,3.640980407,-3.550899863,0.594189151,0.98995994
947,14.55651732,8.57155374,8.655062677,14.47300838,5.984963582,0.5888,0.083508937,5.901454645,-5.817945708,0.594583339,0.994263124
58,1.463188227,0.674612127,0.870065025,1.26773533,0.7885761,0.4611,0.195452897,0.593123203,-0.397670305,0.594636431,0.866419854
603,4.633021316,2.523369857,2.757656545,4.398734628,2.109651459,0.5446,0.234286688,1.875364771,-1.641078083,0.595217755,0.949431122
1341,11.36156661,6.560121233,6.781311665,11.14037617,4.801445373,0.5774,0.221190432,4.580254941,-4.359064509,0.596864139,0.980531696
1295,1.143622022,0.084166168,0.683516732,0.544271458,1.059455854,0.0736,0.599350564,0.46010529,0.139245274,0.597677134,0.475919008
901,2.289001071,1.368498806,1.368498806,2.289001071,0.920502265,0.5979,0,0.920502265,-0.920502265,0.597858526,1
1127,14.38825722,8.511028742,8.620158514,14.27912744,5.877228474,0.5915,0.109129773,5.768098702,-5.658968929,0.599110676,0.992415359
1155,4.104161691,1.900515287,2.45980949,3.544867488,2.203646403,0.4631,0.559294203,1.644352201,-1.085057998,0.599345171,0.863725105
270,14.22339937,8.071998564,8.527938888,13.76745905,6.15140081,0.5675,0.455940324,5.695460486,-5.239520162,0.599571077,0.967944349
1149,3.541353695,2.022947564,2.125416459,3.438884801,1.518406131,0.5712,0.102468894,1.415937237,-1.313468342,0.600170624,0.971065049
100,19.04818967,11.36023022,11.44171793,18.96670197,7.687959452,0.5964,0.081487703,7.606471749,-7.524984046,0.600672196,0.995722024
724,5.185630496,2.970439418,3.115748777,5.040321138,2.215191078,0.5728,0.145309359,2.069881719,-1.924572361,0.600842806,0.971978459
377,7.944917506,4.168403111,4.776142147,7.33717847,3.776514395,0.5247,0.607739036,3.168775359,-2.561036323,0.601156921,0.923505935
204,14.53838318,8.494162004,8.764812634,14.26773255,6.044221177,0.5843,0.27065063,5.773570546,-5.502919916,0.60287396,0.981383719
50,14.17593042,6.946780251,8.550650382,12.57206029,7.229150168,0.49,1.603870131,5.625280037,-4.021409906,0.603180894,0.886859622
1218,18.88943062,9.676142808,11.39684467,17.16872876,9.213287816,0.5123,1.720701865,7.49258595,-5.771884085,0.603345061,0.908906631
1389,18.14384701,10.86494566,10.96345836,18.04533431,7.278901344,0.5988,0.098512697,7.180388648,-7.081875951,0.604252139,0.994570463
1346,5.781774273,1.762384273,3.498303241,4.045855305,4.01939,0.3048,1.735918968,2.283471032,-0.547552064,0.605057042,0.699760162
672,37.13498175,22.31250649,22.55803149,36.88945676,14.82247526,0.6008,0.245524996,14.57695027,-14.33142527,0.607460417,0.99338831
1597,4.815786574,2.299307386,2.930627643,4.184466318,2.516479188,0.4775,0.631320257,1.885158931,-1.253838675,0.608545997,0.868906097
1312,32.38563189,18.44451158,19.78015583,31.04998764,13.94112031,0.5695,1.335644247,12.60547607,-11.26983182,0.610769488,0.958758123
666,24.02756696,13.89312083,14.6931117,23.22757608,10.13444612,0.5782,0.799990872,9.334455251,-8.53446438,0.611510592,0.96670529
722,15.66624477,9.044411324,9.58212935,15.12852674,6.621833442,0.5773,0.537718026,6.084115416,-5.54639739,0.611641749,0.965676648
965,0.55846795,0.219784658,0.342058364,0.436194244,0.338683293,0.3935,0.122273706,0.216409586,-0.09413588,0.61249417,0.781055106
490,5.352951123,3.2373382,3.281522658,5.308766666,2.115612923,0.6048,0.044184457,2.071428466,-2.027244009,0.613030566,0.991745776
354,0.729029214,0.425454651,0.447239544,0.70724432,0.303574563,0.5836,0.021784893,0.28178967,-0.260004776,0.613472733,0.970117942
1141,38.30161118,22.7030693,23.51231359,37.49236689,15.59854188,0.5927,0.80924429,14.78929759,-13.9800533,0.613872703,0.978871795
457,27.12391189,16.28149285,16.65197288,26.75343185,10.84241904,0.6003,0.370480035,10.471939,-10.10145897,0.613922245,0.986341202
296,9.537950033,3.108446238,5.859689947,6.786706323,6.429503795,0.3259,2.751243709,3.678260086,-0.927016376,0.614355278,0.711547691
1182,22.60328747,11.92617638,13.9280918,20.60137205,10.6771111,0.5276,2.001915426,8.675195672,-6.673280246,0.616197614,0.911432555
407,8.752076519,5.196307187,5.399812236,8.54857147,3.555769332,0.5937,0.203505049,3.352264284,-3.148759235,0.61697498,0.976747798
595,4.85365115,2.585172043,2.997425315,4.441397878,2.268479107,0.5326,0.412253272,1.856225835,-1.443972563,0.617560929,0.915063267
855,17.71082813,10.37374497,10.93843002,17.14614308,7.337083158,0.5857,0.564685049,6.772398109,-6.207713061,0.617612567,0.968116395
393,9.919909488,6.041394723,6.135980599,9.825323612,3.878514765,0.609,0.094585876,3.783928889,-3.689343013,0.618552075,0.990465046
1144,9.092953293,5.239297788,5.6257868,8.706464281,3.853655504,0.5762,0.386489012,3.467166492,-3.08067748,0.618697426,0.957495766
1283,7.278331464,2.333228996,4.507892928,5.103667532,4.945102468,0.3206,2.174663932,2.770438536,-0.595774604,0.619358015,0.701213947
783,6.656623121,4.106121767,4.143471303,6.619273586,2.550501354,0.6168,0.037349536,2.513151819,-2.475802283,0.622458449,0.994389117
1547,1.209902252,0.594927384,0.753406256,1.051423379,0.614974867,0.4917,0.158478872,0.456495995,-0.298017123,0.622700103,0.869015144
477,23.12884602,14.23064029,14.40373271,22.9557536,8.898205734,0.6153,0.173092423,8.725113311,-8.552020889,0.622760543,0.992516167
467,24.50911231,12.51699662,15.28418216,21.74192677,11.99211568,0.5107,2.767185535,9.22493015,-6.457744615,0.623612229,0.887095644
927,1.640885995,0.633208235,1.023415805,1.250678425,1.007677759,0.3859,0.39020757,0.61747019,-0.22726262,0.623697081,0.762197026
564,28.83458388,17.7551804,17.99864354,28.59112074,11.07940348,0.6158,0.243463142,10.83594034,-10.59247719,0.624203339,0.991556558
770,11.8468346,6.315221791,7.396060196,10.76599619,5.531612805,0.5331,1.080838404,4.450774401,-3.369935996,0.624306867,0.908765637
732,15.23678778,9.427220414,9.513260148,15.15074805,5.809567367,0.6187,0.086039735,5.723527632,-5.637487897,0.624361269,0.994353158
441,13.8175752,8.395692544,8.6309895,13.58227824,5.421882654,0.6076,0.235296956,5.186585698,-4.951288742,0.624638504,0.982971183
439,14.92469644,8.842967804,9.341529908,14.42613433,6.081728634,0.5925,0.498562104,5.583166529,-5.084604425,0.625910882,0.966594824
700,39.55865438,24.54726165,24.81482571,39.29109032,15.01139273,0.6205,0.267564059,14.74382867,-14.47626461,0.627291957,0.99323627
721,38.05360309,22.71792003,23.8789906,36.89253252,15.33568307,0.597,1.16107057,14.1746125,-13.01354193,0.62750932,0.969488551
346,2.69198186,1.654638993,1.690969317,2.655651536,1.037342866,0.6147,0.036330323,1.001012543,-0.96468222,0.628150339,0.986504247
1246,11.50528425,1.440175359,7.227986799,5.717472806,10.06510889,0.1252,5.78781144,4.277297447,1.510513993,0.628231919,0.496943203
654,30.29218063,18.0664793,19.03876558,29.31989436,12.22570133,0.5964,0.972286276,11.25341506,-10.28112878,0.628504293,0.967903061
741,29.48898563,18.28177303,18.54108188,29.22967678,11.20721261,0.62,0.259308851,10.94790376,-10.6885949,0.628746004,0.991206586
937,6.815428777,4.220639491,4.285786394,6.750281874,2.594789286,0.6193,0.065146903,2.529642383,-2.46449548,0.628835915,0.990441261
1627,11.05757272,6.020035053,6.962061517,10.11554626,5.037537667,0.5444,0.942026464,4.095511203,-3.153484739,0.629619329,0.91480712
